시도,업종코드_10차_변형,기업수,증가율,설립일자
경기,"의복, 의복 액세서리 및 모피제품 제조업",90,0.1,2020
경기,기타 기계 및 장비 제조업,218,0.0871559633027523,2020
경기,1차 금속 제조업,47,0.0851063829787234,2020
경기,가구 제조업,60,0.08333333333333333,2020
경기,"의료, 정밀, 광학 기기 및 시계 제조업",66,0.07575757575757576,2020
경기,화학 물질 및 화학제품 제조업; 의약품 제외,144,0.0625,2020
경기,고무 및 플라스틱제품 제조업,65,0.06153846153846154,2020
경기,비금속 광물제품 제조업,17,0.058823529411764705,2020
경기,개인 및 소비용품 수리업,22,0.045454545454545456,2020
경기,"전기, 가스, 증기 및 공기 조절 공급업",35,0.02857142857142857,2020
경기,금융 및 보험관련 서비스업,75,0.02666666666666667,2020
경기,스포츠 및 오락관련 서비스업,64,0.0,2020
경기,"코크스, 연탄 및 석유정제품 제조업",1,0.0,2020
경기,전기장비 제조업,120,-0.008333333333333333,2020
경기,육상 운송 및 파이프라인 운송업,75,-0.013333333333333334,2020
경기,사업 지원 서비스업,313,-0.022364217252396165,2020
경기,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",280,-0.03214285714285714,2020
경기,영상ㆍ오디오 기록물 제작 및 배급업,94,-0.07446808510638298,2020
경기,기타 운송장비 제조업,12,-0.08333333333333333,2020
경기,전문직별 공사업,274,-0.08759124087591241,2020
경기,"가죽, 가방 및 신발 제조업",19,-0.10526315789473684,2020
경기,"창작, 예술 및 여가관련 서비스업",27,-0.2222222222222222,2020
경기,자동차 및 트레일러 제조업,58,-0.27586206896551724,2020
경기,인쇄 및 기록매체 복제업,17,-0.29411764705882354,2020
경기,금속 가공제품 제조업; 기계 및 가구 제외,63,-0.3968253968253968,2020
경기,"폐기물 수집, 운반, 처리 및 원료 재생업",31,-0.45161290322580644,2020
경기,목재 및 나무제품 제조업; 가구 제외,8,-0.5,2020
경기,금융업,44,-0.5909090909090909,2020
경기,비금속광물 광업; 연료용 제외,3,-1.3333333333333333,2020
경기,산업용 기계 및 장비 수리업,2,-2.0,2020
경기,임업,1,-2.0,2020
경기,광업 지원 서비스업,2,,2020
경기,금속 광업,1,,2020
경기,"석탄, 원유 및 천연가스 광업",1,,2020
경기,수상 운송업,1,,2020
경남,의료용 물질 및 의약품 제조업,9,0.7777777777777778,2020
경남,영상ㆍ오디오 기록물 제작 및 배급업,6,0.6666666666666666,2020
경남,가구 제조업,8,0.625,2020
경남,스포츠 및 오락관련 서비스업,16,0.625,2020
경남,임대업; 부동산 제외,13,0.6153846153846154,2020
경남,교육 서비스업,25,0.6,2020
경남,협회 및 단체,24,0.5,2020
경남,금융업,7,0.42857142857142855,2020
경남,기타 제품 제조업,14,0.42857142857142855,2020
경남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12,0.4166666666666667,2020
경남,출판업,32,0.34375,2020
경남,"기타 전문, 과학 및 기술 서비스업",9,0.3333333333333333,2020
경남,임업,6,0.3333333333333333,2020
경남,"펄프, 종이 및 종이제품 제조업",6,0.3333333333333333,2020
경남,농업,44,0.3181818181818182,2020
경남,부동산업,123,0.3089430894308943,2020
경남,소매업; 자동차 제외,66,0.25757575757575757,2020
경남,기타 개인 서비스업,4,0.25,2020
경남,목재 및 나무제품 제조업; 가구 제외,4,0.25,2020
경남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4,0.25,2020
경남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",13,0.23076923076923078,2020
경남,전문 서비스업,32,0.21875,2020
경남,사업시설 관리 및 조경 서비스업,15,0.2,2020
경남,"의료, 정밀, 광학 기기 및 시계 제조업",11,0.18181818181818182,2020
경남,숙박업,6,0.16666666666666666,2020
경남,사업 지원 서비스업,21,0.14285714285714285,2020
경남,연구개발업,7,0.14285714285714285,2020
경남,종합 건설업,43,0.13953488372093023,2020
경남,전문직별 공사업,82,0.13414634146341464,2020
경남,자동차 및 부품 판매업,9,0.1111111111111111,2020
경남,전기장비 제조업,14,0.07142857142857142,2020
경남,도매 및 상품 중개업,167,0.041916167664670656,2020
경남,음식점 및 주점업,26,0.038461538461538464,2020
경남,사회복지 서비스업,4,0.0,2020
경남,음료 제조업,1,0.0,2020
경남,금속 가공제품 제조업; 기계 및 가구 제외,21,-0.047619047619047616,2020
경남,기타 운송장비 제조업,32,-0.0625,2020
경남,정보서비스업,8,-0.125,2020
경남,고무 및 플라스틱제품 제조업,7,-0.14285714285714285,2020
경남,기타 기계 및 장비 제조업,38,-0.21052631578947367,2020
경남,섬유제품 제조업; 의복 제외,4,-0.25,2020
경남,"창작, 예술 및 여가관련 서비스업",4,-0.25,2020
경남,자동차 및 트레일러 제조업,12,-0.4166666666666667,2020
경남,"폐기물 수집, 운반, 처리 및 원료 재생업",9,-0.4444444444444444,2020
경남,금융 및 보험관련 서비스업,4,-0.5,2020
경남,"의복, 의복 액세서리 및 모피제품 제조업",2,-0.5,2020
경남,창고 및 운송관련 서비스업,6,-0.5,2020
경남,1차 금속 제조업,7,-0.5714285714285714,2020
경남,어업,3,-0.6666666666666666,2020
경남,화학 물질 및 화학제품 제조업; 의약품 제외,6,-0.6666666666666666,2020
경남,비금속 광물제품 제조업,2,-1.0,2020
경남,산업용 기계 및 장비 수리업,1,-1.0,2020
경남,식료품 제조업,27,-1.0,2020
경남,육상 운송 및 파이프라인 운송업,11,-1.4545454545454546,2020
경남,개인 및 소비용품 수리업,1,-2.0,2020
경남,방송업,1,-2.0,2020
경남,인쇄 및 기록매체 복제업,1,-2.0,2020
경남,"전기, 가스, 증기 및 공기 조절 공급업",9,-2.3333333333333335,2020
경남,보건업,1,,2020
경남,비금속광물 광업; 연료용 제외,2,,2020
경남,우편 및 통신업,1,,2020
경남,"코크스, 연탄 및 석유정제품 제조업",1,,2020
경북,기타 제품 제조업,14,0.5714285714285714,2020
경북,숙박업,7,0.5714285714285714,2020
경북,스포츠 및 오락관련 서비스업,7,0.5714285714285714,2020
경북,협회 및 단체,24,0.5416666666666666,2020
경북,금융 및 보험관련 서비스업,2,0.5,2020
경북,비금속광물 광업; 연료용 제외,6,0.5,2020
경북,어업,2,0.5,2020
경북,섬유제품 제조업; 의복 제외,13,0.46153846153846156,2020
경북,임대업; 부동산 제외,13,0.46153846153846156,2020
경북,부동산업,104,0.4326923076923077,2020
경북,자동차 및 부품 판매업,10,0.4,2020
경북,"펄프, 종이 및 종이제품 제조업",5,0.4,2020
경북,"기타 전문, 과학 및 기술 서비스업",13,0.38461538461538464,2020
경북,사업시설 관리 및 조경 서비스업,17,0.35294117647058826,2020
경북,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",12,0.3333333333333333,2020
경북,연구개발업,6,0.3333333333333333,2020
경북,음료 제조업,6,0.3333333333333333,2020
경북,영상ㆍ오디오 기록물 제작 및 배급업,7,0.2857142857142857,2020
경북,출판업,28,0.2857142857142857,2020
경북,소매업; 자동차 제외,56,0.26785714285714285,2020
경북,개인 및 소비용품 수리업,4,0.25,2020
경북,전문 서비스업,43,0.20930232558139536,2020
경북,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",25,0.2,2020
경북,"전기, 가스, 증기 및 공기 조절 공급업",30,0.13333333333333333,2020
경북,"폐기물 수집, 운반, 처리 및 원료 재생업",10,0.1,2020
경북,기타 개인 서비스업,2,0.0,2020
경북,목재 및 나무제품 제조업; 가구 제외,2,0.0,2020
경북,보건업,2,0.0,2020
경북,비금속 광물제품 제조업,4,0.0,2020
경북,식료품 제조업,51,0.0,2020
경북,음식점 및 주점업,9,0.0,2020
경북,전기장비 제조업,8,0.0,2020
경북,기타 기계 및 장비 제조업,29,-0.034482758620689655,2020
경북,도매 및 상품 중개업,145,-0.11724137931034483,2020
경북,종합 건설업,30,-0.13333333333333333,2020
경북,화학 물질 및 화학제품 제조업; 의약품 제외,15,-0.13333333333333333,2020
경북,농업,62,-0.1774193548387097,2020
경북,전문직별 공사업,60,-0.3,2020
경북,사업 지원 서비스업,25,-0.32,2020
경북,창고 및 운송관련 서비스업,3,-0.3333333333333333,2020
경북,교육 서비스업,11,-0.36363636363636365,2020
경북,자동차 및 트레일러 제조업,16,-0.375,2020
경북,사회복지 서비스업,4,-0.5,2020
경북,"의복, 의복 액세서리 및 모피제품 제조업",2,-0.5,2020
경북,"창작, 예술 및 여가관련 서비스업",4,-0.5,2020
경북,고무 및 플라스틱제품 제조업,5,-0.6,2020
경북,임업,4,-0.75,2020
경북,가구 제조업,1,-1.0,2020
경북,기타 운송장비 제조업,2,-1.0,2020
경북,"의료, 정밀, 광학 기기 및 시계 제조업",8,-1.0,2020
경북,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,-1.0,2020
경북,육상 운송 및 파이프라인 운송업,5,-1.2,2020
경북,금속 가공제품 제조업; 기계 및 가구 제외,6,-2.0,2020
경북,1차 금속 제조업,2,-3.5,2020
경북,정보서비스업,1,-9.0,2020
경북,금융업,3,,2020
경북,우편 및 통신업,4,,2020
경북,의료용 물질 및 의약품 제조업,16,,2020
경북,환경 정화 및 복원업,1,,2020
광주,섬유제품 제조업; 의복 제외,5,0.8,2020
광주,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6,0.6666666666666666,2020
광주,음식점 및 주점업,29,0.6551724137931034,2020
광주,협회 및 단체,13,0.6153846153846154,2020
광주,종합 건설업,54,0.5185185185185185,2020
광주,기타 운송장비 제조업,2,0.5,2020
광주,의료용 물질 및 의약품 제조업,4,0.5,2020
광주,사업시설 관리 및 조경 서비스업,11,0.45454545454545453,2020
광주,소매업; 자동차 제외,135,0.42962962962962964,2020
광주,스포츠 및 오락관련 서비스업,7,0.42857142857142855,2020
광주,금융업,3,0.3333333333333333,2020
광주,전문직별 공사업,88,0.2727272727272727,2020
광주,금융 및 보험관련 서비스업,13,0.23076923076923078,2020
광주,비금속 광물제품 제조업,6,0.16666666666666666,2020
광주,교육 서비스업,13,0.15384615384615385,2020
광주,금속 가공제품 제조업; 기계 및 가구 제외,7,0.14285714285714285,2020
광주,자동차 및 부품 판매업,16,0.125,2020
광주,전문 서비스업,48,0.08333333333333333,2020
광주,도매 및 상품 중개업,242,0.06198347107438017,2020
광주,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",19,0.05263157894736842,2020
광주,개인 및 소비용품 수리업,2,0.0,2020
광주,기타 제품 제조업,11,0.0,2020
광주,목재 및 나무제품 제조업; 가구 제외,2,0.0,2020
광주,우편 및 통신업,1,0.0,2020
광주,음료 제조업,1,0.0,2020
광주,임대업; 부동산 제외,4,0.0,2020
광주,"창작, 예술 및 여가관련 서비스업",3,0.0,2020
광주,출판업,31,0.0,2020
광주,부동산업,134,-0.09701492537313433,2020
광주,자동차 및 트레일러 제조업,9,-0.1111111111111111,2020
광주,식료품 제조업,31,-0.16129032258064516,2020
광주,육상 운송 및 파이프라인 운송업,11,-0.18181818181818182,2020
광주,"의료, 정밀, 광학 기기 및 시계 제조업",4,-0.25,2020
광주,"기타 전문, 과학 및 기술 서비스업",18,-0.2777777777777778,2020
광주,연구개발업,3,-0.3333333333333333,2020
광주,"의복, 의복 액세서리 및 모피제품 제조업",5,-0.4,2020
광주,기타 기계 및 장비 제조업,12,-0.4166666666666667,2020
광주,인쇄 및 기록매체 복제업,2,-0.5,2020
광주,전기장비 제조업,11,-0.5454545454545454,2020
광주,숙박업,3,-0.6666666666666666,2020
광주,고무 및 플라스틱제품 제조업,7,-0.7142857142857143,2020
광주,사업 지원 서비스업,18,-0.7222222222222222,2020
광주,농업,44,-0.7727272727272727,2020
광주,정보서비스업,5,-0.8,2020
광주,방송업,1,-1.0,2020
광주,영상ㆍ오디오 기록물 제작 및 배급업,2,-1.0,2020
광주,"전기, 가스, 증기 및 공기 조절 공급업",28,-1.0714285714285714,2020
광주,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",6,-1.3333333333333333,2020
광주,기타 개인 서비스업,1,-5.0,2020
광주,화학 물질 및 화학제품 제조업; 의약품 제외,2,-5.0,2020
광주,1차 금속 제조업,1,,2020
광주,보건업,3,,2020
광주,산업용 기계 및 장비 수리업,1,,2020
광주,"폐기물 수집, 운반, 처리 및 원료 재생업",3,,2020
대구,의료용 물질 및 의약품 제조업,8,0.875,2020
대구,개인 및 소비용품 수리업,4,0.75,2020
대구,"폐기물 수집, 운반, 처리 및 원료 재생업",7,0.7142857142857143,2020
대구,육상 운송 및 파이프라인 운송업,10,0.7,2020
대구,"펄프, 종이 및 종이제품 제조업",6,0.6666666666666666,2020
대구,고무 및 플라스틱제품 제조업,2,0.5,2020
대구,금속 가공제품 제조업; 기계 및 가구 제외,6,0.5,2020
대구,영상ㆍ오디오 기록물 제작 및 배급업,8,0.5,2020
대구,우편 및 통신업,2,0.5,2020
대구,교육 서비스업,27,0.48148148148148145,2020
대구,소매업; 자동차 제외,91,0.46153846153846156,2020
대구,섬유제품 제조업; 의복 제외,14,0.42857142857142855,2020
대구,협회 및 단체,12,0.4166666666666667,2020
대구,식료품 제조업,39,0.41025641025641024,2020
대구,금융업,10,0.4,2020
대구,금융 및 보험관련 서비스업,8,0.375,2020
대구,연구개발업,7,0.2857142857142857,2020
대구,사업시설 관리 및 조경 서비스업,10,0.2,2020
대구,부동산업,181,0.16574585635359115,2020
대구,전문 서비스업,71,0.15492957746478872,2020
대구,기타 제품 제조업,14,0.14285714285714285,2020
대구,전문직별 공사업,35,0.14285714285714285,2020
대구,출판업,53,0.018867924528301886,2020
대구,1차 금속 제조업,4,0.0,2020
대구,"가죽, 가방 및 신발 제조업",1,0.0,2020
대구,목재 및 나무제품 제조업; 가구 제외,1,0.0,2020
대구,어업,1,0.0,2020
대구,인쇄 및 기록매체 복제업,1,0.0,2020
대구,도매 및 상품 중개업,214,-0.04205607476635514,2020
대구,자동차 및 부품 판매업,10,-0.1,2020
대구,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",8,-0.125,2020
대구,전기장비 제조업,6,-0.16666666666666666,2020
대구,정보서비스업,12,-0.16666666666666666,2020
대구,기타 개인 서비스업,4,-0.25,2020
대구,사회복지 서비스업,4,-0.25,2020
대구,자동차 및 트레일러 제조업,8,-0.25,2020
대구,"전기, 가스, 증기 및 공기 조절 공급업",7,-0.2857142857142857,2020
대구,사업 지원 서비스업,24,-0.4166666666666667,2020
대구,창고 및 운송관련 서비스업,2,-0.5,2020
대구,"창작, 예술 및 여가관련 서비스업",4,-0.5,2020
대구,화학 물질 및 화학제품 제조업; 의약품 제외,6,-0.5,2020
대구,종합 건설업,27,-0.5555555555555556,2020
대구,스포츠 및 오락관련 서비스업,5,-0.6,2020
대구,"기타 전문, 과학 및 기술 서비스업",8,-0.625,2020
대구,기타 기계 및 장비 제조업,12,-0.6666666666666666,2020
대구,음식점 및 주점업,12,-0.75,2020
대구,임대업; 부동산 제외,4,-0.75,2020
대구,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,-1.0,2020
대구,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5,-1.6,2020
대구,가구 제조업,1,-2.0,2020
대구,"의복, 의복 액세서리 및 모피제품 제조업",4,-2.0,2020
대구,농업,4,-2.25,2020
대구,"의료, 정밀, 광학 기기 및 시계 제조업",2,-5.0,2020
대구,숙박업,1,,2020
대전,비금속 광물제품 제조업,3,0.6666666666666666,2020
대전,숙박업,3,0.6666666666666666,2020
대전,의료용 물질 및 의약품 제조업,3,0.6666666666666666,2020
대전,임대업; 부동산 제외,6,0.6666666666666666,2020
대전,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",10,0.6,2020
대전,기타 개인 서비스업,7,0.5714285714285714,2020
대전,목재 및 나무제품 제조업; 가구 제외,2,0.5,2020
대전,"창작, 예술 및 여가관련 서비스업",8,0.5,2020
대전,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",10,0.5,2020
대전,"폐기물 수집, 운반, 처리 및 원료 재생업",2,0.5,2020
대전,기타 제품 제조업,17,0.47058823529411764,2020
대전,소매업; 자동차 제외,83,0.43373493975903615,2020
대전,"의복, 의복 액세서리 및 모피제품 제조업",5,0.4,2020
대전,기타 기계 및 장비 제조업,18,0.3888888888888889,2020
대전,정보서비스업,21,0.38095238095238093,2020
대전,"기타 전문, 과학 및 기술 서비스업",16,0.375,2020
대전,부동산업,131,0.3053435114503817,2020
대전,금융업,7,0.2857142857142857,2020
대전,"전기, 가스, 증기 및 공기 조절 공급업",34,0.2647058823529412,2020
대전,금융 및 보험관련 서비스업,4,0.25,2020
대전,전문 서비스업,44,0.25,2020
대전,연구개발업,9,0.2222222222222222,2020
대전,창고 및 운송관련 서비스업,5,0.2,2020
대전,출판업,61,0.18032786885245902,2020
대전,사업시설 관리 및 조경 서비스업,6,0.16666666666666666,2020
대전,교육 서비스업,15,0.13333333333333333,2020
대전,음식점 및 주점업,15,0.06666666666666667,2020
대전,가구 제조업,1,0.0,2020
대전,금속 가공제품 제조업; 기계 및 가구 제외,5,0.0,2020
대전,기타 운송장비 제조업,1,0.0,2020
대전,도매 및 상품 중개업,136,0.0,2020
대전,방송업,2,0.0,2020
대전,인쇄 및 기록매체 복제업,1,0.0,2020
대전,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",10,0.0,2020
대전,환경 정화 및 복원업,1,0.0,2020
대전,식료품 제조업,27,-0.037037037037037035,2020
대전,전문직별 공사업,36,-0.05555555555555555,2020
대전,육상 운송 및 파이프라인 운송업,7,-0.14285714285714285,2020
대전,종합 건설업,20,-0.15,2020
대전,협회 및 단체,9,-0.2222222222222222,2020
대전,자동차 및 부품 판매업,16,-0.25,2020
대전,화학 물질 및 화학제품 제조업; 의약품 제외,10,-0.4,2020
대전,"의료, 정밀, 광학 기기 및 시계 제조업",11,-0.45454545454545453,2020
대전,사업 지원 서비스업,15,-0.5333333333333333,2020
대전,전기장비 제조업,7,-0.7142857142857143,2020
대전,농업,6,-1.0,2020
대전,사회복지 서비스업,2,-1.0,2020
대전,스포츠 및 오락관련 서비스업,4,-1.25,2020
대전,섬유제품 제조업; 의복 제외,1,-4.0,2020
대전,개인 및 소비용품 수리업,1,,2020
대전,고무 및 플라스틱제품 제조업,1,,2020
대전,보험 및 연금업,1,,2020
대전,비금속광물 광업; 연료용 제외,1,,2020
대전,산업용 기계 및 장비 수리업,1,,2020
대전,어업,1,,2020
대전,영상ㆍ오디오 기록물 제작 및 배급업,10,,2020
대전,우편 및 통신업,1,,2020
대전,"펄프, 종이 및 종이제품 제조업",1,,2020
대전,"하수, 폐수 및 분뇨 처리업",1,,2020
부산,개인 및 소비용품 수리업,3,0.6666666666666666,2020
부산,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17,0.6470588235294118,2020
부산,의료용 물질 및 의약품 제조업,7,0.5714285714285714,2020
부산,임대업; 부동산 제외,14,0.5714285714285714,2020
부산,섬유제품 제조업; 의복 제외,6,0.5,2020
부산,"전기, 가스, 증기 및 공기 조절 공급업",10,0.5,2020
부산,소매업; 자동차 제외,165,0.46060606060606063,2020
부산,"의복, 의복 액세서리 및 모피제품 제조업",18,0.4444444444444444,2020
부산,전문 서비스업,138,0.42028985507246375,2020
부산,전문직별 공사업,114,0.39473684210526316,2020
부산,기타 제품 제조업,22,0.36363636363636365,2020
부산,금속 가공제품 제조업; 기계 및 가구 제외,17,0.29411764705882354,2020
부산,협회 및 단체,11,0.2727272727272727,2020
부산,자동차 및 부품 판매업,15,0.26666666666666666,2020
부산,가구 제조업,8,0.25,2020
부산,농업,8,0.25,2020
부산,식료품 제조업,54,0.2222222222222222,2020
부산,"폐기물 수집, 운반, 처리 및 원료 재생업",5,0.2,2020
부산,"기타 전문, 과학 및 기술 서비스업",17,0.17647058823529413,2020
부산,전기장비 제조업,12,0.16666666666666666,2020
부산,정보서비스업,31,0.16129032258064516,2020
부산,출판업,75,0.16,2020
부산,도매 및 상품 중개업,376,0.14627659574468085,2020
부산,숙박업,9,0.1111111111111111,2020
부산,교육 서비스업,24,0.08333333333333333,2020
부산,영상ㆍ오디오 기록물 제작 및 배급업,12,0.08333333333333333,2020
부산,기타 운송장비 제조업,15,0.0,2020
부산,부동산업,259,0.0,2020
부산,수상 운송업,4,0.0,2020
부산,어업,1,0.0,2020
부산,자동차 및 트레일러 제조업,8,0.0,2020
부산,화학 물질 및 화학제품 제조업; 의약품 제외,12,0.0,2020
부산,기타 기계 및 장비 제조업,23,-0.043478260869565216,2020
부산,금융 및 보험관련 서비스업,14,-0.07142857142857142,2020
부산,스포츠 및 오락관련 서비스업,8,-0.125,2020
부산,"가죽, 가방 및 신발 제조업",7,-0.14285714285714285,2020
부산,1차 금속 제조업,6,-0.16666666666666666,2020
부산,사업시설 관리 및 조경 서비스업,10,-0.2,2020
부산,종합 건설업,57,-0.21052631578947367,2020
부산,기타 개인 서비스업,8,-0.25,2020
부산,산업용 기계 및 장비 수리업,4,-0.25,2020
부산,"의료, 정밀, 광학 기기 및 시계 제조업",12,-0.25,2020
부산,연구개발업,7,-0.2857142857142857,2020
부산,음식점 및 주점업,28,-0.2857142857142857,2020
부산,금융업,6,-0.3333333333333333,2020
부산,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8,-0.375,2020
부산,"펄프, 종이 및 종이제품 제조업",2,-0.5,2020
부산,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",10,-0.6,2020
부산,육상 운송 및 파이프라인 운송업,19,-0.631578947368421,2020
부산,비금속 광물제품 제조업,3,-0.6666666666666666,2020
부산,사업 지원 서비스업,28,-0.7142857142857143,2020
부산,고무 및 플라스틱제품 제조업,3,-1.0,2020
부산,창고 및 운송관련 서비스업,10,-1.2,2020
부산,사회복지 서비스업,6,-1.6666666666666667,2020
부산,우편 및 통신업,1,-2.0,2020
부산,"창작, 예술 및 여가관련 서비스업",4,-2.0,2020
부산,방송업,1,,2020
부산,비금속광물 광업; 연료용 제외,2,,2020
부산,음료 제조업,2,,2020
부산,인쇄 및 기록매체 복제업,4,,2020
부산,임업,1,,2020
서울,의료용 물질 및 의약품 제조업,38,0.6052631578947368,2020
서울,고무 및 플라스틱제품 제조업,21,0.5714285714285714,2020
서울,기타 운송장비 제조업,7,0.5714285714285714,2020
서울,농업,30,0.5666666666666667,2020
서울,"펄프, 종이 및 종이제품 제조업",11,0.5454545454545454,2020
서울,"폐기물 수집, 운반, 처리 및 원료 재생업",12,0.5,2020
서울,협회 및 단체,80,0.4125,2020
서울,자동차 및 트레일러 제조업,17,0.35294117647058826,2020
서울,1차 금속 제조업,3,0.3333333333333333,2020
서울,"가죽, 가방 및 신발 제조업",38,0.3157894736842105,2020
서울,기타 제품 제조업,109,0.29357798165137616,2020
서울,개인 및 소비용품 수리업,20,0.25,2020
서울,"의료, 정밀, 광학 기기 및 시계 제조업",52,0.23076923076923078,2020
서울,종합 건설업,120,0.175,2020
서울,섬유제품 제조업; 의복 제외,41,0.17073170731707318,2020
서울,사업시설 관리 및 조경 서비스업,45,0.15555555555555556,2020
서울,"의복, 의복 액세서리 및 모피제품 제조업",246,0.15447154471544716,2020
서울,식료품 제조업,197,0.1319796954314721,2020
서울,소매업; 자동차 제외,1077,0.1309192200557103,2020
서울,숙박업,17,0.11764705882352941,2020
서울,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",80,0.1125,2020
서울,영상ㆍ오디오 기록물 제작 및 배급업,314,0.09872611464968153,2020
서울,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",101,0.0891089108910891,2020
서울,우편 및 통신업,13,0.07692307692307693,2020
서울,출판업,1347,0.06755753526354863,2020
서울,교육 서비스업,255,0.06274509803921569,2020
서울,도매 및 상품 중개업,2318,0.05651423641069888,2020
서울,연구개발업,58,0.05172413793103448,2020
서울,전문 서비스업,1172,0.027303754266211604,2020
서울,기타 개인 서비스업,39,0.02564102564102564,2020
서울,"기타 전문, 과학 및 기술 서비스업",355,0.016901408450704224,2020
서울,금융 및 보험관련 서비스업,715,0.009790209790209791,2020
서울,전문직별 공사업,178,0.0056179775280898875,2020
서울,비금속 광물제품 제조업,6,0.0,2020
서울,임업,2,0.0,2020
서울,항공 운송업,1,0.0,2020
서울,환경 정화 및 복원업,1,0.0,2020
서울,정보서비스업,326,-0.012269938650306749,2020
서울,부동산업,598,-0.013377926421404682,2020
서울,금융업,971,-0.025746652935118436,2020
서울,음식점 및 주점업,281,-0.03914590747330961,2020
서울,창고 및 운송관련 서비스업,53,-0.05660377358490566,2020
서울,전기장비 제조업,40,-0.075,2020
서울,화학 물질 및 화학제품 제조업; 의약품 제외,178,-0.10112359550561797,2020
서울,사회복지 서비스업,18,-0.2222222222222222,2020
