시도,업종코드_10차_변형,기업수,증가율,설립일자
서울,기타 기계 및 장비 제조업,48,-0.25,2020
서울,보건업,4,-0.25,2020
서울,자동차 및 부품 판매업,78,-0.2564102564102564,2020
서울,가구 제조업,14,-0.2857142857142857,2020
서울,인쇄 및 기록매체 복제업,13,-0.3076923076923077,2020
서울,방송업,16,-0.3125,2020
서울,육상 운송 및 파이프라인 운송업,40,-0.375,2020
서울,음료 제조업,8,-0.375,2020
서울,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",53,-0.5094339622641509,2020
서울,임대업; 부동산 제외,27,-0.5185185185185185,2020
서울,"전기, 가스, 증기 및 공기 조절 공급업",23,-0.5217391304347826,2020
서울,"창작, 예술 및 여가관련 서비스업",67,-0.6268656716417911,2020
서울,사업 지원 서비스업,224,-0.6383928571428571,2020
서울,금속 가공제품 제조업; 기계 및 가구 제외,6,-0.6666666666666666,2020
서울,스포츠 및 오락관련 서비스업,48,-0.9166666666666666,2020
서울,산업용 기계 및 장비 수리업,4,-1.5,2020
서울,광업 지원 서비스업,1,-2.0,2020
서울,목재 및 나무제품 제조업; 가구 제외,1,-4.0,2020
서울,비금속광물 광업; 연료용 제외,1,,2020
세종,기타 기계 및 장비 제조업,4,0.75,2020
세종,교육 서비스업,7,0.7142857142857143,2020
세종,출판업,19,0.5263157894736842,2020
세종,비금속광물 광업; 연료용 제외,2,0.5,2020
세종,연구개발업,2,0.5,2020
세종,정보서비스업,2,0.5,2020
세종,협회 및 단체,2,0.5,2020
세종,소매업; 자동차 제외,13,0.46153846153846156,2020
세종,음식점 및 주점업,5,0.4,2020
세종,기타 제품 제조업,3,0.3333333333333333,2020
세종,"기타 전문, 과학 및 기술 서비스업",5,0.2,2020
세종,부동산업,52,0.19230769230769232,2020
세종,전문 서비스업,13,0.07692307692307693,2020
세종,방송업,1,0.0,2020
세종,섬유제품 제조업; 의복 제외,1,0.0,2020
세종,식료품 제조업,9,0.0,2020
세종,영상ㆍ오디오 기록물 제작 및 배급업,1,0.0,2020
세종,임대업; 부동산 제외,1,0.0,2020
세종,자동차 및 부품 판매업,1,0.0,2020
세종,창고 및 운송관련 서비스업,1,0.0,2020
세종,"폐기물 수집, 운반, 처리 및 원료 재생업",1,0.0,2020
세종,도매 및 상품 중개업,26,-0.11538461538461539,2020
세종,사업 지원 서비스업,6,-0.16666666666666666,2020
세종,농업,4,-0.25,2020
세종,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",3,-0.3333333333333333,2020
세종,금속 가공제품 제조업; 기계 및 가구 제외,2,-0.5,2020
세종,전문직별 공사업,6,-0.5,2020
세종,"전기, 가스, 증기 및 공기 조절 공급업",3,-0.6666666666666666,2020
세종,기타 개인 서비스업,1,-1.0,2020
세종,비금속 광물제품 제조업,1,-1.0,2020
세종,"펄프, 종이 및 종이제품 제조업",1,-1.0,2020
세종,종합 건설업,4,-1.5,2020
세종,스포츠 및 오락관련 서비스업,1,-2.0,2020
세종,화학 물질 및 화학제품 제조업; 의약품 제외,1,-2.0,2020
세종,고무 및 플라스틱제품 제조업,1,,2020
세종,금융 및 보험관련 서비스업,1,,2020
세종,육상 운송 및 파이프라인 운송업,3,,2020
세종,음료 제조업,1,,2020
세종,"의료, 정밀, 광학 기기 및 시계 제조업",3,,2020
세종,전기장비 제조업,2,,2020
세종,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,,2020
세종,"창작, 예술 및 여가관련 서비스업",1,,2020
울산,자동차 및 부품 판매업,6,0.8333333333333334,2020
울산,화학 물질 및 화학제품 제조업; 의약품 제외,6,0.8333333333333334,2020
울산,스포츠 및 오락관련 서비스업,5,0.8,2020
울산,기타 개인 서비스업,4,0.75,2020
울산,연구개발업,3,0.6666666666666666,2020
울산,사업 지원 서비스업,8,0.625,2020
울산,영상ㆍ오디오 기록물 제작 및 배급업,2,0.5,2020
울산,출판업,17,0.47058823529411764,2020
울산,금융업,5,0.4,2020
울산,소매업; 자동차 제외,20,0.3,2020
울산,도매 및 상품 중개업,71,0.29577464788732394,2020
울산,기타 운송장비 제조업,17,0.29411764705882354,2020
울산,부동산업,66,0.21212121212121213,2020
울산,농업,6,0.16666666666666666,2020
울산,음식점 및 주점업,7,0.14285714285714285,2020
울산,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",5,0.0,2020
울산,교육 서비스업,9,0.0,2020
울산,기타 기계 및 장비 제조업,9,0.0,2020
울산,기타 제품 제조업,3,0.0,2020
울산,사업시설 관리 및 조경 서비스업,4,0.0,2020
울산,사회복지 서비스업,1,0.0,2020
울산,"의료, 정밀, 광학 기기 및 시계 제조업",2,0.0,2020
울산,임업,1,0.0,2020
울산,"전기, 가스, 증기 및 공기 조절 공급업",3,0.0,2020
울산,전기장비 제조업,3,0.0,2020
울산,정보서비스업,5,0.0,2020
울산,창고 및 운송관련 서비스업,3,0.0,2020
울산,"창작, 예술 및 여가관련 서비스업",2,0.0,2020
울산,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0.0,2020
울산,전문직별 공사업,24,-0.041666666666666664,2020
울산,전문 서비스업,14,-0.14285714285714285,2020
울산,종합 건설업,9,-0.3333333333333333,2020
울산,협회 및 단체,3,-0.3333333333333333,2020
울산,식료품 제조업,6,-0.5,2020
울산,자동차 및 트레일러 제조업,6,-0.6666666666666666,2020
울산,"의복, 의복 액세서리 및 모피제품 제조업",2,-1.0,2020
울산,"폐기물 수집, 운반, 처리 및 원료 재생업",2,-1.0,2020
울산,고무 및 플라스틱제품 제조업,1,-2.0,2020
울산,육상 운송 및 파이프라인 운송업,1,-2.0,2020
울산,"기타 전문, 과학 및 기술 서비스업",2,-2.5,2020
울산,금속 가공제품 제조업; 기계 및 가구 제외,2,-4.0,2020
울산,1차 금속 제조업,2,,2020
울산,목재 및 나무제품 제조업; 가구 제외,1,,2020
울산,방송업,1,,2020
울산,비금속광물 광업; 연료용 제외,1,,2020
울산,산업용 기계 및 장비 수리업,1,,2020
울산,섬유제품 제조업; 의복 제외,4,,2020
울산,우편 및 통신업,3,,2020
울산,의료용 물질 및 의약품 제조업,2,,2020
울산,임대업; 부동산 제외,2,,2020
울산,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3,,2020
울산,"펄프, 종이 및 종이제품 제조업",1,,2020
인천,의료용 물질 및 의약품 제조업,22,0.8636363636363636,2020
인천,"펄프, 종이 및 종이제품 제조업",6,0.8333333333333334,2020
인천,숙박업,5,0.8,2020
인천,농업,8,0.75,2020
인천,금융업,15,0.7333333333333333,2020
인천,연구개발업,14,0.7142857142857143,2020
인천,섬유제품 제조업; 의복 제외,10,0.6,2020
인천,비금속 광물제품 제조업,4,0.5,2020
인천,사회복지 서비스업,2,0.5,2020
인천,"의료, 정밀, 광학 기기 및 시계 제조업",10,0.5,2020
인천,"창작, 예술 및 여가관련 서비스업",8,0.5,2020
인천,협회 및 단체,8,0.5,2020
인천,전기장비 제조업,23,0.4782608695652174,2020
인천,개인 및 소비용품 수리업,8,0.375,2020
인천,소매업; 자동차 제외,147,0.32653061224489793,2020
인천,부동산업,192,0.3125,2020
인천,정보서비스업,21,0.23809523809523808,2020
인천,교육 서비스업,22,0.22727272727272727,2020
인천,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",9,0.2222222222222222,2020
인천,임대업; 부동산 제외,14,0.21428571428571427,2020
인천,전문직별 공사업,76,0.21052631578947367,2020
인천,자동차 및 부품 판매업,35,0.2,2020
인천,창고 및 운송관련 서비스업,30,0.2,2020
인천,"의복, 의복 액세서리 및 모피제품 제조업",17,0.17647058823529413,2020
인천,종합 건설업,42,0.16666666666666666,2020
인천,가구 제조업,9,0.1111111111111111,2020
인천,스포츠 및 오락관련 서비스업,18,0.1111111111111111,2020
인천,사업 지원 서비스업,74,0.10810810810810811,2020
인천,음식점 및 주점업,30,0.06666666666666667,2020
인천,금속 가공제품 제조업; 기계 및 가구 제외,16,0.0625,2020
인천,도매 및 상품 중개업,460,0.02826086956521739,2020
인천,식료품 제조업,42,0.023809523809523808,2020
인천,"기타 전문, 과학 및 기술 서비스업",17,0.0,2020
인천,기타 제품 제조업,18,0.0,2020
인천,보험 및 연금업,1,0.0,2020
인천,임업,1,0.0,2020
인천,기타 기계 및 장비 제조업,35,-0.02857142857142857,2020
인천,출판업,71,-0.056338028169014086,2020
인천,영상ㆍ오디오 기록물 제작 및 배급업,13,-0.07692307692307693,2020
인천,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",31,-0.0967741935483871,2020
인천,자동차 및 트레일러 제조업,10,-0.1,2020
인천,전문 서비스업,73,-0.1232876712328767,2020
인천,금융 및 보험관련 서비스업,8,-0.125,2020
인천,화학 물질 및 화학제품 제조업; 의약품 제외,27,-0.14814814814814814,2020
인천,"폐기물 수집, 운반, 처리 및 원료 재생업",6,-0.16666666666666666,2020
인천,사업시설 관리 및 조경 서비스업,8,-0.375,2020
인천,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",11,-0.45454545454545453,2020
인천,1차 금속 제조업,2,-0.5,2020
인천,육상 운송 및 파이프라인 운송업,15,-0.7333333333333333,2020
인천,고무 및 플라스틱제품 제조업,4,-0.75,2020
인천,기타 개인 서비스업,4,-0.75,2020
인천,산업용 기계 및 장비 수리업,1,-1.0,2020
인천,인쇄 및 기록매체 복제업,2,-1.0,2020
인천,"가죽, 가방 및 신발 제조업",2,-2.0,2020
인천,광업 지원 서비스업,1,,2020
인천,목재 및 나무제품 제조업; 가구 제외,3,,2020
인천,보건업,1,,2020
인천,수상 운송업,2,,2020
인천,"하수, 폐수 및 분뇨 처리업",1,,2020
전남,방송업,5,0.8,2020
전남,기타 제품 제조업,10,0.7,2020
전남,임대업; 부동산 제외,13,0.6923076923076923,2020
전남,목재 및 나무제품 제조업; 가구 제외,3,0.6666666666666666,2020
전남,협회 및 단체,20,0.55,2020
전남,비금속 광물제품 제조업,8,0.5,2020
전남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,0.5,2020
전남,"폐기물 수집, 운반, 처리 및 원료 재생업",15,0.4,2020
전남,고무 및 플라스틱제품 제조업,3,0.3333333333333333,2020
전남,자동차 및 트레일러 제조업,3,0.3333333333333333,2020
전남,"전기, 가스, 증기 및 공기 조절 공급업",55,0.2545454545454545,2020
전남,사업시설 관리 및 조경 서비스업,8,0.25,2020
전남,음식점 및 주점업,8,0.25,2020
전남,도매 및 상품 중개업,155,0.23870967741935484,2020
전남,부동산업,79,0.189873417721519,2020
전남,전기장비 제조업,11,0.18181818181818182,2020
전남,출판업,19,0.15789473684210525,2020
전남,농업,83,0.14457831325301204,2020
전남,종합 건설업,40,0.1,2020
전남,소매업; 자동차 제외,39,0.02564102564102564,2020
전남,1차 금속 제조업,3,0.0,2020
전남,금융 및 보험관련 서비스업,1,0.0,2020
전남,금융업,1,0.0,2020
전남,"의료, 정밀, 광학 기기 및 시계 제조업",2,0.0,2020
전남,전문직별 공사업,74,-0.06756756756756757,2020
전남,"기타 전문, 과학 및 기술 서비스업",10,-0.1,2020
전남,식료품 제조업,44,-0.13636363636363635,2020
전남,기타 운송장비 제조업,30,-0.23333333333333334,2020
전남,전문 서비스업,19,-0.3157894736842105,2020
전남,가구 제조업,3,-0.3333333333333333,2020
전남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",6,-0.3333333333333333,2020
전남,교육 서비스업,6,-0.3333333333333333,2020
전남,기타 개인 서비스업,3,-0.3333333333333333,2020
전남,사회복지 서비스업,3,-0.3333333333333333,2020
전남,자동차 및 부품 판매업,3,-0.3333333333333333,2020
전남,기타 기계 및 장비 제조업,9,-0.4444444444444444,2020
전남,사업 지원 서비스업,10,-0.6,2020
전남,육상 운송 및 파이프라인 운송업,11,-0.6363636363636364,2020
전남,"창작, 예술 및 여가관련 서비스업",3,-0.6666666666666666,2020
전남,숙박업,5,-0.8,2020
전남,창고 및 운송관련 서비스업,8,-0.875,2020
전남,금속 가공제품 제조업; 기계 및 가구 제외,9,-0.8888888888888888,2020
전남,개인 및 소비용품 수리업,1,-1.0,2020
전남,스포츠 및 오락관련 서비스업,3,-1.0,2020
전남,연구개발업,3,-1.0,2020
전남,"의복, 의복 액세서리 및 모피제품 제조업",2,-1.0,2020
전남,임업,5,-1.0,2020
전남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2,-1.0,2020
전남,화학 물질 및 화학제품 제조업; 의약품 제외,8,-1.0,2020
전남,어업,8,-1.25,2020
전남,비금속광물 광업; 연료용 제외,1,-2.0,2020
전남,섬유제품 제조업; 의복 제외,1,-2.0,2020
전남,영상ㆍ오디오 기록물 제작 및 배급업,1,-2.0,2020
전남,정보서비스업,1,-6.0,2020
전남,"가죽, 가방 및 신발 제조업",1,,2020
전남,보건업,1,,2020
전남,산업용 기계 및 장비 수리업,4,,2020
전남,의료용 물질 및 의약품 제조업,1,,2020
전남,"펄프, 종이 및 종이제품 제조업",2,,2020
전북,의료용 물질 및 의약품 제조업,6,0.8333333333333334,2020
전북,육상 운송 및 파이프라인 운송업,34,0.6764705882352942,2020
전북,금융 및 보험관련 서비스업,6,0.6666666666666666,2020
전북,"의료, 정밀, 광학 기기 및 시계 제조업",3,0.6666666666666666,2020
전북,"폐기물 수집, 운반, 처리 및 원료 재생업",6,0.6666666666666666,2020
전북,영상ㆍ오디오 기록물 제작 및 배급업,8,0.625,2020
전북,"기타 전문, 과학 및 기술 서비스업",13,0.6153846153846154,2020
전북,"의복, 의복 액세서리 및 모피제품 제조업",5,0.6,2020
전북,기타 개인 서비스업,7,0.5714285714285714,2020
전북,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",7,0.5714285714285714,2020
전북,교육 서비스업,13,0.5384615384615384,2020
전북,스포츠 및 오락관련 서비스업,2,0.5,2020
전북,기타 기계 및 장비 제조업,17,0.47058823529411764,2020
전북,비금속 광물제품 제조업,7,0.42857142857142855,2020
전북,금융업,6,0.3333333333333333,2020
전북,출판업,22,0.3181818181818182,2020
전북,전문 서비스업,106,0.2830188679245283,2020
전북,종합 건설업,39,0.28205128205128205,2020
전북,농업,76,0.2631578947368421,2020
전북,연구개발업,8,0.25,2020
전북,도매 및 상품 중개업,190,0.22631578947368422,2020
전북,소매업; 자동차 제외,65,0.16923076923076924,2020
전북,전기장비 제조업,10,0.1,2020
전북,전문직별 공사업,60,0.03333333333333333,2020
전북,기타 제품 제조업,7,0.0,2020
전북,우편 및 통신업,1,0.0,2020
전북,음료 제조업,1,0.0,2020
전북,"창작, 예술 및 여가관련 서비스업",7,0.0,2020
전북,"하수, 폐수 및 분뇨 처리업",1,0.0,2020
전북,"전기, 가스, 증기 및 공기 조절 공급업",42,-0.023809523809523808,2020
전북,협회 및 단체,12,-0.08333333333333333,2020
전북,화학 물질 및 화학제품 제조업; 의약품 제외,12,-0.08333333333333333,2020
전북,식료품 제조업,49,-0.14285714285714285,2020
전북,임대업; 부동산 제외,7,-0.14285714285714285,2020
전북,부동산업,78,-0.15384615384615385,2020
전북,고무 및 플라스틱제품 제조업,5,-0.2,2020
전북,음식점 및 주점업,10,-0.2,2020
전북,사업 지원 서비스업,13,-0.23076923076923078,2020
전북,자동차 및 부품 판매업,4,-0.25,2020
전북,숙박업,3,-0.3333333333333333,2020
전북,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",8,-0.5,2020
전북,기타 운송장비 제조업,2,-0.5,2020
전북,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,-0.5,2020
전북,정보서비스업,10,-0.6,2020
전북,사회복지 서비스업,3,-0.6666666666666666,2020
전북,금속 가공제품 제조업; 기계 및 가구 제외,7,-0.7142857142857143,2020
전북,개인 및 소비용품 수리업,2,-1.0,2020
전북,목재 및 나무제품 제조업; 가구 제외,1,-1.0,2020
전북,임업,1,-1.0,2020
전북,자동차 및 트레일러 제조업,5,-1.0,2020
전북,사업시설 관리 및 조경 서비스업,3,-2.0,2020
전북,창고 및 운송관련 서비스업,1,-3.0,2020
전북,1차 금속 제조업,1,-5.0,2020
전북,가구 제조업,1,,2020
전북,"가죽, 가방 및 신발 제조업",1,,2020
전북,방송업,1,,2020
전북,비금속광물 광업; 연료용 제외,1,,2020
전북,섬유제품 제조업; 의복 제외,3,,2020
전북,어업,4,,2020
전북,"펄프, 종이 및 종이제품 제조업",3,,2020
제주,"기타 전문, 과학 및 기술 서비스업",7,0.8571428571428571,2020
제주,정보서비스업,7,0.8571428571428571,2020
제주,금속 가공제품 제조업; 기계 및 가구 제외,4,0.75,2020
제주,숙박업,9,0.6666666666666666,2020
제주,"폐기물 수집, 운반, 처리 및 원료 재생업",5,0.6,2020
제주,어업,2,0.5,2020
제주,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2,0.5,2020
제주,도매 및 상품 중개업,72,0.4305555555555556,2020
제주,금융업,5,0.4,2020
제주,기타 제품 제조업,3,0.3333333333333333,2020
제주,농업,18,0.3333333333333333,2020
제주,협회 및 단체,6,0.3333333333333333,2020
제주,전문 서비스업,14,0.21428571428571427,2020
제주,음식점 및 주점업,24,0.125,2020
제주,출판업,17,0.11764705882352941,2020
제주,전문직별 공사업,26,0.11538461538461539,2020
제주,식료품 제조업,25,0.08,2020
제주,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",2,0.0,2020
제주,기타 기계 및 장비 제조업,2,0.0,2020
제주,비금속 광물제품 제조업,1,0.0,2020
제주,사회복지 서비스업,2,0.0,2020
제주,산업용 기계 및 장비 수리업,1,0.0,2020
제주,섬유제품 제조업; 의복 제외,2,0.0,2020
제주,소매업; 자동차 제외,24,0.0,2020
제주,스포츠 및 오락관련 서비스업,4,0.0,2020
제주,종합 건설업,17,-0.17647058823529413,2020
제주,부동산업,39,-0.28205128205128205,2020
제주,교육 서비스업,6,-0.3333333333333333,2020
제주,창고 및 운송관련 서비스업,3,-0.3333333333333333,2020
제주,영상ㆍ오디오 기록물 제작 및 배급업,2,-0.5,2020
제주,화학 물질 및 화학제품 제조업; 의약품 제외,2,-0.5,2020
제주,사업시설 관리 및 조경 서비스업,2,-1.0,2020
제주,"의료, 정밀, 광학 기기 및 시계 제조업",1,-1.0,2020
제주,"의복, 의복 액세서리 및 모피제품 제조업",1,-1.0,2020
제주,임대업; 부동산 제외,1,-1.0,2020
제주,전기장비 제조업,1,-1.0,2020
제주,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,-1.0,2020
제주,육상 운송 및 파이프라인 운송업,5,-1.4,2020
제주,사업 지원 서비스업,11,-2.4545454545454546,2020
제주,"전기, 가스, 증기 및 공기 조절 공급업",2,-4.5,2020
제주,"창작, 예술 및 여가관련 서비스업",1,-5.0,2020
제주,개인 및 소비용품 수리업,1,,2020
제주,음료 제조업,1,,2020
제주,임업,1,,2020
제주,자동차 및 부품 판매업,3,,2020
제주,"펄프, 종이 및 종이제품 제조업",1,,2020
충남,섬유제품 제조업; 의복 제외,6,0.6666666666666666,2020
충남,"의복, 의복 액세서리 및 모피제품 제조업",6,0.6666666666666666,2020
충남,전문 서비스업,111,0.6666666666666666,2020
충남,"펄프, 종이 및 종이제품 제조업",3,0.6666666666666666,2020
충남,육상 운송 및 파이프라인 운송업,32,0.59375,2020
충남,"기타 전문, 과학 및 기술 서비스업",15,0.5333333333333333,2020
충남,금융 및 보험관련 서비스업,6,0.5,2020
충남,금속 가공제품 제조업; 기계 및 가구 제외,17,0.4117647058823529,2020
충남,기타 개인 서비스업,10,0.4,2020
충남,출판업,41,0.3902439024390244,2020
충남,소매업; 자동차 제외,74,0.36486486486486486,2020
충남,도매 및 상품 중개업,181,0.35911602209944754,2020
충남,자동차 및 부품 판매업,6,0.3333333333333333,2020
충남,화학 물질 및 화학제품 제조업; 의약품 제외,12,0.3333333333333333,2020
충남,종합 건설업,31,0.25806451612903225,2020
충남,개인 및 소비용품 수리업,4,0.25,2020
충남,농업,61,0.22950819672131148,2020
충남,부동산업,138,0.21014492753623187,2020
충남,임대업; 부동산 제외,17,0.17647058823529413,2020
충남,사업시설 관리 및 조경 서비스업,12,0.16666666666666666,2020
충남,식료품 제조업,50,0.16,2020
충남,자동차 및 트레일러 제조업,21,0.14285714285714285,2020
충남,정보서비스업,8,0.125,2020
충남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,0.11538461538461539,2020
충남,음식점 및 주점업,16,0.0625,2020
충남,협회 및 단체,16,0.0625,2020
충남,금융업,2,0.0,2020
충남,기타 운송장비 제조업,1,0.0,2020
충남,방송업,1,0.0,2020
충남,비금속 광물제품 제조업,7,0.0,2020
충남,사회복지 서비스업,5,0.0,2020
충남,스포츠 및 오락관련 서비스업,6,0.0,2020
충남,음료 제조업,2,0.0,2020
충남,임업,4,0.0,2020
충남,전문직별 공사업,53,-0.05660377358490566,2020
충남,사업 지원 서비스업,32,-0.0625,2020
충남,기타 기계 및 장비 제조업,36,-0.08333333333333333,2020
충남,고무 및 플라스틱제품 제조업,8,-0.25,2020
충남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",7,-0.2857142857142857,2020
충남,"의료, 정밀, 광학 기기 및 시계 제조업",7,-0.2857142857142857,2020
충남,영상ㆍ오디오 기록물 제작 및 배급업,13,-0.3076923076923077,2020
충남,비금속광물 광업; 연료용 제외,3,-0.3333333333333333,2020
충남,"전기, 가스, 증기 및 공기 조절 공급업",17,-0.35294117647058826,2020
충남,기타 제품 제조업,11,-0.36363636363636365,2020
충남,"폐기물 수집, 운반, 처리 및 원료 재생업",11,-0.36363636363636365,2020
충남,연구개발업,6,-0.5,2020
충남,교육 서비스업,9,-0.5555555555555556,2020
충남,"창작, 예술 및 여가관련 서비스업",3,-0.6666666666666666,2020
충남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",3,-0.6666666666666666,2020
충남,창고 및 운송관련 서비스업,7,-0.8571428571428571,2020
충남,숙박업,2,-1.0,2020
충남,1차 금속 제조업,2,-2.0,2020
충남,어업,1,-2.0,2020
충남,전기장비 제조업,3,-2.6666666666666665,2020
충남,인쇄 및 기록매체 복제업,1,-3.0,2020
충남,목재 및 나무제품 제조업; 가구 제외,1,-4.0,2020
충남,"가죽, 가방 및 신발 제조업",1,,2020
충남,보건업,1,,2020
충남,우편 및 통신업,1,,2020
충남,의료용 물질 및 의약품 제조업,14,,2020
충남,"하수, 폐수 및 분뇨 처리업",1,,2020
충남,항공 운송업,1,,2020
충북,임업,4,0.75,2020
충북,개인 및 소비용품 수리업,3,0.6666666666666666,2020
충북,숙박업,3,0.6666666666666666,2020
충북,정보서비스업,6,0.6666666666666666,2020
충북,고무 및 플라스틱제품 제조업,11,0.6363636363636364,2020
충북,1차 금속 제조업,7,0.5714285714285714,2020
충북,자동차 및 부품 판매업,7,0.5714285714285714,2020
충북,섬유제품 제조업; 의복 제외,2,0.5,2020
충북,"전기, 가스, 증기 및 공기 조절 공급업",18,0.5,2020
충북,사업시설 관리 및 조경 서비스업,5,0.4,2020
충북,소매업; 자동차 제외,41,0.36585365853658536,2020
충북,부동산업,89,0.3595505617977528,2020
충북,기타 제품 제조업,14,0.35714285714285715,2020
충북,금융 및 보험관련 서비스업,3,0.3333333333333333,2020
충북,임대업; 부동산 제외,6,0.3333333333333333,2020
충북,"펄프, 종이 및 종이제품 제조업",3,0.3333333333333333,2020
충북,농업,40,0.325,2020
충북,종합 건설업,31,0.3225806451612903,2020
충북,자동차 및 트레일러 제조업,7,0.2857142857142857,2020
충북,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11,0.2727272727272727,2020
충북,화학 물질 및 화학제품 제조업; 의약품 제외,16,0.25,2020
충북,출판업,22,0.22727272727272727,2020
충북,도매 및 상품 중개업,114,0.21052631578947367,2020
충북,"기타 전문, 과학 및 기술 서비스업",5,0.2,2020
충북,영상ㆍ오디오 기록물 제작 및 배급업,5,0.2,2020
충북,협회 및 단체,11,0.18181818181818182,2020
충북,육상 운송 및 파이프라인 운송업,12,0.16666666666666666,2020
충북,전문 서비스업,35,0.11428571428571428,2020
충북,전문직별 공사업,47,0.06382978723404255,2020
충북,식료품 제조업,33,0.030303030303030304,2020
충북,교육 서비스업,8,0.0,2020
충북,금속 가공제품 제조업; 기계 및 가구 제외,17,0.0,2020
충북,기타 기계 및 장비 제조업,15,0.0,2020
충북,기타 운송장비 제조업,1,0.0,2020
충북,사회복지 서비스업,1,0.0,2020
충북,스포츠 및 오락관련 서비스업,5,0.0,2020
충북,전기장비 제조업,7,0.0,2020
충북,"폐기물 수집, 운반, 처리 및 원료 재생업",5,0.0,2020
충북,비금속 광물제품 제조업,8,-0.25,2020
충북,"의복, 의복 액세서리 및 모피제품 제조업",4,-0.25,2020
충북,창고 및 운송관련 서비스업,8,-0.25,2020
충북,사업 지원 서비스업,20,-0.3,2020
충북,음식점 및 주점업,10,-0.3,2020
충북,연구개발업,3,-0.3333333333333333,2020
충북,"의료, 정밀, 광학 기기 및 시계 제조업",3,-0.3333333333333333,2020
충북,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",6,-0.6666666666666666,2020
충북,목재 및 나무제품 제조업; 가구 제외,3,-1.0,2020
충북,비금속광물 광업; 연료용 제외,1,-2.0,2020
충북,"창작, 예술 및 여가관련 서비스업",1,-2.0,2020
충북,가구 제조업,1,-3.0,2020
충북,기타 개인 서비스업,1,-3.0,2020
충북,금속 광업,1,,2020
충북,금융업,2,,2020
충북,보건업,1,,2020
충북,우편 및 통신업,2,,2020
충북,의료용 물질 및 의약품 제조업,12,,2020
충북,인쇄 및 기록매체 복제업,1,,2020
